Topic,Language1,Language2,TopicSimilarity
driving,PT-PT,ro,0.3518435382749137
driving,PT-PT,da,0.22708671695659194
driving,PT-PT,fr,0.3552070320716729
driving,PT-PT,pl,0.2435827766301741
driving,PT-PT,hu,0.21172838058197174
driving,PT-PT,el,0.2418430580759746
driving,PT-PT,NB,0.2530722576993295
driving,ro,da,0.2611326845350929
driving,ro,fr,0.3854669138416979
driving,ro,pl,0.30735962770711245
driving,ro,hu,0.2617874051753172
driving,ro,el,0.2806571328416341
driving,ro,NB,0.2660039293333
driving,da,fr,0.2507202427310017
driving,da,pl,0.24725380270596903
driving,da,hu,0.22014440560893017
driving,da,el,0.2276084227232817
driving,da,NB,0.5153968442787867
driving,fr,pl,0.25388177579584964
driving,fr,hu,0.23183628832800102
driving,fr,el,0.2633190797119265
driving,fr,NB,0.2502837095378532
driving,pl,hu,0.2495981039089501
driving,pl,el,0.23362438222499285
driving,pl,NB,0.27239281993571035
driving,hu,el,0.2718873135200556
driving,hu,NB,0.23734047566920496
driving,el,NB,0.24092239906066598
emotions,en,de,0.24674995013340872
emotions,en,nl,0.26532087652487335
emotions,en,cs,0.2535699215341432
emotions,en,it,0.33666208423331495
emotions,en,es,0.3107587198010625
emotions,en,PT-PT,0.321878868517233
emotions,en,ro,0.3128355416718335
emotions,en,da,0.2368111168170527
emotions,en,fr,0.32539334044577417
emotions,en,pl,0.22149937671379627
emotions,en,hu,0.20860320317680825
emotions,en,el,0.22132144039194945
emotions,en,NB,0.25505264203325145
emotions,de,nl,0.424351963825648
emotions,de,cs,0.22603783999184265
emotions,de,it,0.2270191587860761
emotions,de,es,0.23047815801575203
emotions,de,PT-PT,0.21427199943896097
emotions,de,ro,0.26246147405743964
emotions,de,da,0.2840720161208883
emotions,de,fr,0.25072887638677116
emotions,de,pl,0.20633235597023744
emotions,de,hu,0.22020726245350306
emotions,de,el,0.18240156140974362
emotions,de,NB,0.3205289384800663
emotions,nl,cs,0.23740486533222052
emotions,nl,it,0.24134178269516615
emotions,nl,es,0.23014441177035164
emotions,nl,PT-PT,0.19815664357291257
emotions,nl,ro,0.25405119699114753
emotions,nl,da,0.28271658896658897
emotions,nl,fr,0.24303315731887162
emotions,nl,pl,0.19859511618412545
emotions,nl,hu,0.21344421034270658
emotions,nl,el,0.18717807819975002
emotions,nl,NB,0.3220415914494862
emotions,cs,it,0.24298584603759302
emotions,cs,es,0.2339237093438774
emotions,cs,PT-PT,0.2091057779225567
emotions,cs,ro,0.24459827896156092
emotions,cs,da,0.18926102093395328
emotions,cs,fr,0.22472014508171076
emotions,cs,pl,0.3946010173177356
emotions,cs,hu,0.20270509565622347
emotions,cs,el,0.2041174659042859
emotions,cs,NB,0.2099785620296456
emotions,it,es,0.503267492741177
emotions,it,PT-PT,0.45592011086246864
emotions,it,ro,0.4079559577427489
emotions,it,da,0.1990626332731596
emotions,it,fr,0.3706290315782797
emotions,it,pl,0.23237941569708487
emotions,it,hu,0.21579605127537457
emotions,it,el,0.229127696042225
emotions,it,NB,0.23041092679250574
emotions,es,PT-PT,0.5019472962654252
emotions,es,ro,0.37729193861592475
emotions,es,da,0.21395966189199273
emotions,es,fr,0.36916144632310044
emotions,es,pl,0.23533054554173527
emotions,es,hu,0.22343065247200586
emotions,es,el,0.22360668043441154
emotions,es,NB,0.22592739340859644
emotions,PT-PT,ro,0.360660430467853
emotions,PT-PT,da,0.1924178723979115
emotions,PT-PT,fr,0.3449736252455124
emotions,PT-PT,pl,0.20538675528389558
emotions,PT-PT,hu,0.20102636662888881
emotions,PT-PT,el,0.20321258860491037
emotions,PT-PT,NB,0.21256934328787724
emotions,ro,da,0.2099722564797897
emotions,ro,fr,0.37934604942722266
emotions,ro,pl,0.24834079555501878
emotions,ro,hu,0.2204220669747899
emotions,ro,el,0.20130224257161647
emotions,ro,NB,0.24956898987531834
emotions,da,fr,0.20360418612298312
emotions,da,pl,0.1779636366876526
emotions,da,hu,0.17224942976822674
emotions,da,el,0.15922752520220454
emotions,da,NB,0.5450300482725295
emotions,fr,pl,0.2196515138382675
emotions,fr,hu,0.1995344463389576
emotions,fr,el,0.2023792601938334
emotions,fr,NB,0.23539736161916613
emotions,pl,hu,0.20435069101864767
emotions,pl,el,0.17086394887976047
emotions,pl,NB,0.19443830286377833
emotions,hu,el,0.18605396949603054
emotions,hu,NB,0.20169694027776733
emotions,el,NB,0.17938046492060203
family,en,de,0.3280048061047775
family,en,nl,0.3321283479106706
family,en,cs,0.24375590449170342
family,en,it,0.2789248719275893
family,en,es,0.2798791490727232
family,en,PT-PT,0.25333702495878524
family,en,ro,0.26787601350168655
family,en,da,0.29176463721700296
family,en,fr,0.30054168488871175
family,en,pl,0.23331070246010852
family,en,hu,0.20747762095863664
family,en,el,0.2503858937324576
family,en,NB,0.30204299066591267
family,de,nl,0.48935822036150983
family,de,cs,0.2349434517683525
family,de,it,0.23270976634547608
family,de,es,0.22244774792854952
family,de,PT-PT,0.20436958328466234
family,de,ro,0.24376081720504758
family,de,da,0.3271027077852526
family,de,fr,0.23208059030995326
family,de,pl,0.22746612886205192
family,de,hu,0.21638280556945963
family,de,el,0.20401239872228535
family,de,NB,0.3585521727360299
family,nl,cs,0.25889320013529193
family,nl,it,0.2520473518681555
family,nl,es,0.2684782485428602
family,nl,PT-PT,0.21108629989509375
family,nl,ro,0.24089585084503648
family,nl,da,0.3143219436624084
family,nl,fr,0.26374268513246674
family,nl,pl,0.23799067408844127
family,nl,hu,0.23357706647359777
family,nl,el,0.2022608668971726
family,nl,NB,0.3745591726553162
family,cs,it,0.25265893227933883
family,cs,es,0.2588210206704873
family,cs,PT-PT,0.22396539121038295
family,cs,ro,0.2643915193208924
family,cs,da,0.21670931683256694
family,cs,fr,0.23574009528987486
family,cs,pl,0.4420799002852863
family,cs,hu,0.22966549181463042
family,cs,el,0.22451515709672087
family,cs,NB,0.22308899685102743
family,it,es,0.5155917616235711
family,it,PT-PT,0.44973339194782264
family,it,ro,0.4077140330663265
family,it,da,0.20227944166163478
family,it,fr,0.3840532269840135
family,it,pl,0.25644765129091757
family,it,hu,0.23100424799967703
family,it,el,0.23825201638273588
family,it,NB,0.21742087303148686
family,es,PT-PT,0.5386299324683236
family,es,ro,0.3399938341043301
family,es,da,0.20887021297826922
family,es,fr,0.35642075138558516
family,es,pl,0.26544637042580066
family,es,hu,0.2184547987454644
family,es,el,0.24205473725320753
family,es,NB,0.21320093882034416
family,PT-PT,ro,0.33834055673652585
family,PT-PT,da,0.18382762123124693
family,PT-PT,fr,0.35316789451968417
family,PT-PT,pl,0.22657347192563176
family,PT-PT,hu,0.20069661882713094
family,PT-PT,el,0.21313904301528896
family,PT-PT,NB,0.20798634116900297
family,ro,da,0.2108522921885252
family,ro,fr,0.34236975546202897
family,ro,pl,0.2562273979202149
family,ro,hu,0.20898721088860614
family,ro,el,0.19582345352821315
family,ro,NB,0.21256044810695504
family,da,fr,0.21988529950086852
family,da,pl,0.2099561847410229
family,da,hu,0.19064739944202044
family,da,el,0.18323655718935197
family,da,NB,0.5860759427415438
family,fr,pl,0.23622364792799072
family,fr,hu,0.21970097541166336
family,fr,el,0.22087201179089605
family,fr,NB,0.24915750720578086
family,pl,hu,0.22960933981670983
family,pl,el,0.21911458727587568
family,pl,NB,0.22663585246284806
family,hu,el,0.20954575848079207
family,hu,NB,0.20006578105798598
family,el,NB,0.17911373124133903
food,en,de,0.39165489195747916
food,en,nl,0.4303655503645632
food,en,cs,0.33172017114296387
food,en,it,0.33522515210599624
food,en,es,0.3253771499422255
food,en,PT-PT,0.31328664127087535
food,en,ro,0.3515618920062159
food,en,da,0.38277689730201425
food,en,fr,0.3619030646784262
food,en,pl,0.30873295955321384
food,en,hu,0.3277129732028186
food,en,el,0.38308335397416715
food,en,NB,0.4028690458837875
food,de,nl,0.5458880106608485
food,de,cs,0.3819044001427248
food,de,it,0.33648659174895906
food,de,es,0.3211723090226092
food,de,PT-PT,0.2960728854150715
food,de,ro,0.3534519938794359
food,de,da,0.4342505306273526
food,de,fr,0.3227297851701262
food,de,pl,0.3431724241330442
food,de,hu,0.3676072503362407
food,de,el,0.32066715752426306
food,de,NB,0.4687380006653883
food,nl,cs,0.37940215534990124
food,nl,it,0.34995850502199455
food,nl,es,0.3444133129463157
food,nl,PT-PT,0.3075447930887739
food,nl,ro,0.363072040884743
food,nl,da,0.4268600827259829
food,nl,fr,0.35934556012041236
food,nl,pl,0.34422502180323045
food,nl,hu,0.3735568510135272
food,nl,el,0.32567796260984877
food,nl,NB,0.48327846529712987
food,cs,it,0.3496494669984079
food,cs,es,0.32694360173412024
food,cs,PT-PT,0.30821492397833955
food,cs,ro,0.3793313168383365
food,cs,da,0.34237594429327245
food,cs,fr,0.3222641522691858
food,cs,pl,0.4865061864317075
food,cs,hu,0.4248725752885184
food,cs,el,0.3413556003232979
food,cs,NB,0.37571376337794554
food,it,es,0.5065791637119331
food,it,PT-PT,0.4426273751373861
food,it,ro,0.4534852728663814
food,it,da,0.3174539347452103
food,it,fr,0.4295275697748528
food,it,pl,0.36650687492799916
food,it,hu,0.3389742858255524
food,it,el,0.37020436541506113
food,it,NB,0.3431920089437956
food,es,PT-PT,0.5194959551667583
food,es,ro,0.4089428983294546
food,es,da,0.31752547661947467
food,es,fr,0.4164037789798907
food,es,pl,0.3411286651246565
food,es,hu,0.3284115185888449
food,es,el,0.36006245261098785
food,es,NB,0.3347913668023057
food,PT-PT,ro,0.38540672398263703
food,PT-PT,da,0.2927875361878092
food,PT-PT,fr,0.38047424989723605
food,PT-PT,pl,0.3203910162812846
food,PT-PT,hu,0.28886639017853644
food,PT-PT,el,0.3375350985936712
food,PT-PT,NB,0.32329323909074814
food,ro,da,0.3269427521103554
food,ro,fr,0.41671998718711606
food,ro,pl,0.3719679179839741
food,ro,hu,0.34874402736150756
food,ro,el,0.35989276618779037
food,ro,NB,0.3444500293870512
food,da,fr,0.32104246827797983
food,da,pl,0.3192602286348034
food,da,hu,0.33877326151248177
food,da,el,0.30968541933954435
food,da,NB,0.5729807088762097
food,fr,pl,0.32959334075678787
food,fr,hu,0.31210638148527864
food,fr,el,0.3385872389277732
food,fr,NB,0.3262576379179047
food,pl,hu,0.36548624007878766
food,pl,el,0.3251445630988172
food,pl,NB,0.34903283242844146
food,hu,el,0.3233079556480083
food,hu,NB,0.3755404800361941
food,el,NB,0.32323996791948983
fruits,en,de,0.49634642253689876
fruits,en,nl,0.4916726501939535
fruits,en,cs,0.41787956311765834
fruits,en,it,0.3596656481810544
fruits,en,es,0.38554820400058504
fruits,en,PT-PT,0.3531690790794433
fruits,en,ro,0.45973628126805194
fruits,en,da,0.4720168201960919
fruits,en,fr,0.3654022784975166
fruits,en,pl,0.3695007749842728
fruits,en,hu,0.4374688583021918
fruits,en,el,0.4580805217709979
fruits,en,NB,0.5106389862342244
fruits,de,nl,0.5999058631890714
fruits,de,cs,0.450208279374946
fruits,de,it,0.3877662979203596
fruits,de,es,0.3939165992737421
fruits,de,PT-PT,0.35483847255555945
fruits,de,ro,0.4577801343004792
fruits,de,da,0.5218468998581043
fruits,de,fr,0.35324362586267355
fruits,de,pl,0.3914190989729901
fruits,de,hu,0.4615532175055984
fruits,de,el,0.353143065047827
fruits,de,NB,0.5538914348438158
fruits,nl,cs,0.4345398869208393
fruits,nl,it,0.3845748538104429
fruits,nl,es,0.3970528299788953
fruits,nl,PT-PT,0.35421554586746984
fruits,nl,ro,0.4300850119624998
fruits,nl,da,0.5076981590766053
fruits,nl,fr,0.39804041683740937
fruits,nl,pl,0.3926089276290226
fruits,nl,hu,0.42303793162189157
fruits,nl,el,0.3483540802463108
fruits,nl,NB,0.5551163933996015
fruits,cs,it,0.3859095049571239
fruits,cs,es,0.3861491022205308
fruits,cs,PT-PT,0.3551339287333686
fruits,cs,ro,0.43144344141506163
fruits,cs,da,0.44562448133876714
fruits,cs,fr,0.3361564802040993
fruits,cs,pl,0.5489905511431512
fruits,cs,hu,0.5357337988290369
fruits,cs,el,0.38956345682536153
fruits,cs,NB,0.4672952708666994
fruits,it,es,0.5375604916921444
fruits,it,PT-PT,0.47604822037595146
fruits,it,ro,0.46974881747843567
fruits,it,da,0.3705699425587381
fruits,it,fr,0.4301389320296884
fruits,it,pl,0.3943884228015271
fruits,it,hu,0.3819512523994317
fruits,it,el,0.3593504819695296
fruits,it,NB,0.3797248088564616
fruits,es,PT-PT,0.5344611918841611
fruits,es,ro,0.4213033106479959
fruits,es,da,0.4003360318486369
fruits,es,fr,0.4337331539712493
fruits,es,pl,0.3975591153096938
fruits,es,hu,0.4127681841967556
fruits,es,el,0.3485103520817806
fruits,es,NB,0.3919380002713337
fruits,PT-PT,ro,0.38051490876752564
fruits,PT-PT,da,0.36884164440186856
fruits,PT-PT,fr,0.3733481167654837
fruits,PT-PT,pl,0.36110875912361723
fruits,PT-PT,hu,0.3736090732589332
fruits,PT-PT,el,0.3279210337333586
fruits,PT-PT,NB,0.3914796221518911
fruits,ro,da,0.40971796650884074
fruits,ro,fr,0.35805476145664855
fruits,ro,pl,0.4013073330605493
fruits,ro,hu,0.45521536774853893
fruits,ro,el,0.447452121772113
fruits,ro,NB,0.4304007815451867
fruits,da,fr,0.35101012432945206
fruits,da,pl,0.44194299444269003
fruits,da,hu,0.4271678264675465
fruits,da,el,0.3479571795047985
fruits,da,NB,0.6569523095433462
fruits,fr,pl,0.3251587356111774
fruits,fr,hu,0.31576675088579853
fruits,fr,el,0.2967738170119122
fruits,fr,NB,0.33217849170230124
fruits,pl,hu,0.4898183973205286
fruits,pl,el,0.36524105762931725
fruits,pl,NB,0.4523576756130647
fruits,hu,el,0.390975008236913
fruits,hu,NB,0.4620868108963347
fruits,el,NB,0.3568322109988777
furniture,en,de,0.285455328191694
furniture,en,nl,0.34664135075975555
furniture,en,cs,0.2388515565712368
furniture,en,it,0.2273938537052896
furniture,en,es,0.23571524639989777
furniture,en,PT-PT,0.2424514699567886
furniture,en,ro,0.26983345981049883
furniture,en,da,0.28654583453020316
furniture,en,fr,0.2283808507243741
furniture,en,pl,0.23015746943295182
furniture,en,hu,0.2460766844167113
furniture,en,el,0.2483012317637327
furniture,en,NB,0.2872591028255797
furniture,de,nl,0.4685021432445063
furniture,de,cs,0.280102936152826
furniture,de,it,0.2511960349741343
furniture,de,es,0.2495468477840008
furniture,de,PT-PT,0.24287675187622387
furniture,de,ro,0.28178925154329854
furniture,de,da,0.39817389343981174
furniture,de,fr,0.24324857613681794
furniture,de,pl,0.26537647295521055
furniture,de,hu,0.2743402229186182
furniture,de,el,0.21478950537583216
furniture,de,NB,0.4152036914699562
furniture,nl,cs,0.24560510765286162
furniture,nl,it,0.26138535768007115
furniture,nl,es,0.25147701701868946
furniture,nl,PT-PT,0.23902034412341336
furniture,nl,ro,0.27247322741778884
furniture,nl,da,0.3658512967355441
furniture,nl,fr,0.25199363071827297
furniture,nl,pl,0.2503115928858996
furniture,nl,hu,0.2515194614338891
furniture,nl,el,0.21665445343403206
furniture,nl,NB,0.4035489781887734
furniture,cs,it,0.2587949675865269
furniture,cs,es,0.2396384105833512
furniture,cs,PT-PT,0.231821096210787
furniture,cs,ro,0.267014230892908
furniture,cs,da,0.2614614276179651
furniture,cs,fr,0.22782520148074417
furniture,cs,pl,0.35305071251742015
furniture,cs,hu,0.2903722115708792
furniture,cs,el,0.2151043236405403
furniture,cs,NB,0.28598908619586405
furniture,it,es,0.3845546283081974
furniture,it,PT-PT,0.35856147047305853
furniture,it,ro,0.35685882900207166
furniture,it,da,0.2429502604925748
furniture,it,fr,0.3515084562832144
furniture,it,pl,0.28260417460695564
furniture,it,hu,0.22964271788113005
furniture,it,el,0.29701865015909057
furniture,it,NB,0.24226667196030074
furniture,es,PT-PT,0.4678611403800805
furniture,es,ro,0.37567656031937524
furniture,es,da,0.24129813262969127
furniture,es,fr,0.33176264735381666
furniture,es,pl,0.27351037433548864
furniture,es,hu,0.22290848345843714
furniture,es,el,0.27258130494838406
furniture,es,NB,0.2736693882897711
furniture,PT-PT,ro,0.3305577117987674
furniture,PT-PT,da,0.2574124367903151
furniture,PT-PT,fr,0.32484626902162306
furniture,PT-PT,pl,0.27386534158179016
furniture,PT-PT,hu,0.2300521536411355
furniture,PT-PT,el,0.29449582265868607
furniture,PT-PT,NB,0.28773388011745477
furniture,ro,da,0.2589596618941198
furniture,ro,fr,0.4197267797558781
furniture,ro,pl,0.32170868821506027
furniture,ro,hu,0.2632976519310834
furniture,ro,el,0.306695276440428
furniture,ro,NB,0.2801070209962879
furniture,da,fr,0.24123200173477294
furniture,da,pl,0.2770797613615559
furniture,da,hu,0.2542876923305705
furniture,da,el,0.20802301418458377
furniture,da,NB,0.5694899762326531
furniture,fr,pl,0.3049822714153153
furniture,fr,hu,0.2537626202186487
furniture,fr,el,0.26073941158662767
furniture,fr,NB,0.23970251076271984
furniture,pl,hu,0.2687540342882038
furniture,pl,el,0.2465391750441613
furniture,pl,NB,0.279763317614685
furniture,hu,el,0.24083919261693096
furniture,hu,NB,0.27335993124438424
furniture,el,NB,0.2251364921758164
house,en,de,0.26738959526428235
house,en,nl,0.30044359582845187
house,en,cs,0.21125115392463306
house,en,it,0.20651342155667854
house,en,es,0.21922988304220886
house,en,PT-PT,0.2175200428129745
house,en,ro,0.23066954255692576
house,en,da,0.254324566582076
house,en,fr,0.21370057942335788
house,en,pl,0.182213489219234
house,en,hu,0.20345768825714972
house,en,el,0.21253242733444133
house,en,NB,0.28172168621949595
house,de,nl,0.4121916156607959
house,de,cs,0.2327998744344763
house,de,it,0.20913111540110962
house,de,es,0.19744224496475768
house,de,PT-PT,0.20150501882258312
house,de,ro,0.2455050175010462
house,de,da,0.3476079528175899
house,de,fr,0.195774279433541
house,de,pl,0.21373396335037642
house,de,hu,0.20792485437806893
house,de,el,0.17929209146973127
house,de,NB,0.3709876781020398
house,nl,cs,0.22507656774049725
house,nl,it,0.21291734295512435
house,nl,es,0.2213490579761312
house,nl,PT-PT,0.19814921751778308
house,nl,ro,0.25405977764842214
house,nl,da,0.3086288407392913
house,nl,fr,0.23242582233508388
house,nl,pl,0.20284813832887189
house,nl,hu,0.2141341655411463
house,nl,el,0.1922064529869928
house,nl,NB,0.37740091529594033
house,cs,it,0.1988954708748974
house,cs,es,0.18090559424211258
house,cs,PT-PT,0.17618339018485316
house,cs,ro,0.23272389752211675
house,cs,da,0.201540616861443
house,cs,fr,0.19002406402445032
house,cs,pl,0.369953044273598
house,cs,hu,0.23444303310467177
house,cs,el,0.19897522273225027
house,cs,NB,0.23133559471731932
house,it,es,0.37490710019951917
house,it,PT-PT,0.39774188331326027
house,it,ro,0.3104090790709505
house,it,da,0.1954509375068666
house,it,fr,0.3144261873783329
house,it,pl,0.22522693234987173
house,it,hu,0.19649353246542092
house,it,el,0.2642888859784407
house,it,NB,0.20412918829960083
house,es,PT-PT,0.4285471458349518
house,es,ro,0.3164053632260172
house,es,da,0.19391860984212733
house,es,fr,0.29086644752645485
house,es,pl,0.20141505637852436
house,es,hu,0.1927490981889107
house,es,el,0.24754880249239256
house,es,NB,0.2101351338588227
house,PT-PT,ro,0.286218081450759
house,PT-PT,da,0.2014575244887581
house,PT-PT,fr,0.28866023672677155
house,PT-PT,pl,0.20278151422533805
house,PT-PT,hu,0.18685877605204024
house,PT-PT,el,0.2456810077715494
house,PT-PT,NB,0.21474222364094783
house,ro,da,0.20100977523519611
house,ro,fr,0.33192138015345585
house,ro,pl,0.24939977997182294
house,ro,hu,0.225057602719105
house,ro,el,0.23056142115627942
house,ro,NB,0.22591272886307728
house,da,fr,0.17954120781874225
house,da,pl,0.1911812528401432
house,da,hu,0.19177317647732967
house,da,el,0.17890004305589577
house,da,NB,0.5372713132021644
house,fr,pl,0.20360691254656788
house,fr,hu,0.16780424065373178
house,fr,el,0.21287123795707716
house,fr,NB,0.18995749070842935
house,pl,hu,0.19221539420142042
house,pl,el,0.2005901171371077
house,pl,NB,0.2148814027775734
house,hu,el,0.1836180834525805
house,hu,NB,0.22033773211396554
house,el,NB,0.2107960012151518
medical terms,en,de,0.3639640990344315
medical terms,en,nl,0.3895357902178022
medical terms,en,cs,0.2898122696822612
medical terms,en,it,0.36252246683103234
medical terms,en,es,0.34186004523420954
medical terms,en,PT-PT,0.3501926150381528
medical terms,en,ro,0.3811402820966692
medical terms,en,da,0.35768997829784394
medical terms,en,fr,0.36012487283800154
medical terms,en,pl,0.26414698985872764
medical terms,en,hu,0.23550013420004895
medical terms,en,el,0.2447623708497013
medical terms,en,NB,0.3940448455389901
medical terms,de,nl,0.5027249521814738
medical terms,de,cs,0.33229202359637144
medical terms,de,it,0.3315709605144029
medical terms,de,es,0.3248443676709033
medical terms,de,PT-PT,0.30303635118830075
medical terms,de,ro,0.3600344801887181
medical terms,de,da,0.4503410646750935
medical terms,de,fr,0.31525719512718664
medical terms,de,pl,0.29545782533342546
medical terms,de,hu,0.2783475527188229
medical terms,de,el,0.24765737904394966
medical terms,de,NB,0.46384476318630763
medical terms,nl,cs,0.31963864771835787
medical terms,nl,it,0.31946768605246645
medical terms,nl,es,0.3154797231562835
medical terms,nl,PT-PT,0.3035429054060992
medical terms,nl,ro,0.34631715814468095
medical terms,nl,da,0.42353982853601463
medical terms,nl,fr,0.32947270042325455
medical terms,nl,pl,0.2658911469204465
medical terms,nl,hu,0.2605186941504077
medical terms,nl,el,0.2544078912705616
medical terms,nl,NB,0.4458213081967961
medical terms,cs,it,0.3313906240573132
medical terms,cs,es,0.3112778628959587
medical terms,cs,PT-PT,0.30444560989497504
medical terms,cs,ro,0.3406435086254039
medical terms,cs,da,0.28758638828803046
medical terms,cs,fr,0.27677329498514497
medical terms,cs,pl,0.44156091580206536
medical terms,cs,hu,0.2862890878342712
medical terms,cs,el,0.24378630401050047
medical terms,cs,NB,0.3061746378769756
medical terms,it,es,0.5531181154470516
medical terms,it,PT-PT,0.5303450287774109
medical terms,it,ro,0.5595826587824165
medical terms,it,da,0.317871091852
medical terms,it,fr,0.48054457669479883
medical terms,it,pl,0.32730203924341766
medical terms,it,hu,0.277994987850509
medical terms,it,el,0.2870786386357871
medical terms,it,NB,0.3420189440156237
medical terms,es,PT-PT,0.575858033049445
medical terms,es,ro,0.4779072395243258
medical terms,es,da,0.3089116735496912
medical terms,es,fr,0.45408858541570435
medical terms,es,pl,0.30007142101187956
medical terms,es,hu,0.26155657619178957
medical terms,es,el,0.2983768252316061
medical terms,es,NB,0.3326802772017471
medical terms,PT-PT,ro,0.4934702377659034
medical terms,PT-PT,da,0.29980462247254547
medical terms,PT-PT,fr,0.43954071658338717
medical terms,PT-PT,pl,0.29149196042171766
medical terms,PT-PT,hu,0.25457336955183235
medical terms,PT-PT,el,0.27329459849314475
medical terms,PT-PT,NB,0.33913232278142313
medical terms,ro,da,0.33150487640549114
medical terms,ro,fr,0.5000237694441715
medical terms,ro,pl,0.34005171288497893
medical terms,ro,hu,0.26373611770838856
medical terms,ro,el,0.2466508341485159
medical terms,ro,NB,0.3370421960328633
medical terms,da,fr,0.28413761520449277
medical terms,da,pl,0.28158757927849776
medical terms,da,hu,0.25309314598362026
medical terms,da,el,0.2189216822766276
medical terms,da,NB,0.6015271804285579
medical terms,fr,pl,0.28747860204370723
medical terms,fr,hu,0.2429407541086995
medical terms,fr,el,0.2535986625584822
medical terms,fr,NB,0.30725848970846065
medical terms,pl,hu,0.2447318359273759
medical terms,pl,el,0.2182038264276041
medical terms,pl,NB,0.30150788631292963
medical terms,hu,el,0.2170844832800233
medical terms,hu,NB,0.27132865512133697
medical terms,el,NB,0.23763230792739773
music,en,de,0.5183152965084606
music,en,nl,0.5572994968675116
music,en,cs,0.4889991440321038
music,en,it,0.502795177945952
music,en,es,0.4871832926824919
music,en,PT-PT,0.4859456824945936
music,en,ro,0.5079286126713324
music,en,da,0.4821884884092438
music,en,fr,0.4749283502757679
music,en,pl,0.4563997218899326
music,en,hu,0.4686832288950619
music,en,el,0.5524443034810594
music,en,NB,0.5348805910760597
music,de,nl,0.6839430784916994
music,de,cs,0.5883436107486856
music,de,it,0.578533820384438
music,de,es,0.5627917319826675
music,de,PT-PT,0.4778881278269999
music,de,ro,0.5555840660113286
music,de,da,0.5866661500098472
music,de,fr,0.5062193643071599
music,de,pl,0.5512754287258228
music,de,hu,0.5512333400351812
music,de,el,0.44188487890346356
music,de,NB,0.5801465442706119
music,nl,cs,0.615198289305577
music,nl,it,0.5880841381690327
music,nl,es,0.5785477944088359
music,nl,PT-PT,0.496550151432909
music,nl,ro,0.5875576242939938
music,nl,da,0.577690379566215
music,nl,fr,0.5679530692915069
music,nl,pl,0.5615358525535664
music,nl,hu,0.5785620774742127
music,nl,el,0.45866484869229024
music,nl,NB,0.5855901672619059
music,cs,it,0.5822417032134058
music,cs,es,0.5725652589757098
music,cs,PT-PT,0.47847489775859026
music,cs,ro,0.5851793634516288
music,cs,da,0.5225219017878161
music,cs,fr,0.49693605381275746
music,cs,pl,0.62067438768733
music,cs,hu,0.6179938454983541
music,cs,el,0.4663332553898032
music,cs,NB,0.5240565097653948
music,it,es,0.751825314276586
music,it,PT-PT,0.6286918358239173
music,it,ro,0.6905787423585075
music,it,da,0.50516007861494
music,it,fr,0.6234745904186877
music,it,pl,0.6102949076417704
music,it,hu,0.5534855954067673
music,it,el,0.48139206600542095
music,it,NB,0.5186563849554747
music,es,PT-PT,0.6557858595537257
music,es,ro,0.6585362967178147
music,es,da,0.5074602641505018
music,es,fr,0.6044883193805491
music,es,pl,0.6186166171756082
music,es,hu,0.5444568349117208
music,es,el,0.473102229254329
music,es,NB,0.49635970372259713
music,PT-PT,ro,0.5792609505442411
music,PT-PT,da,0.42978786647297423
music,PT-PT,fr,0.5376160129625511
music,PT-PT,pl,0.5088873177183232
music,PT-PT,hu,0.4515877512658402
music,PT-PT,el,0.47161703731776555
music,PT-PT,NB,0.5237036485303794
music,ro,da,0.498741578905349
music,ro,fr,0.6346761748021993
music,ro,pl,0.5977213523422272
music,ro,hu,0.5379665817790673
music,ro,el,0.4439979123717777
music,ro,NB,0.5017414245099304
music,da,fr,0.47131472070124264
music,da,pl,0.49009806964660263
music,da,hu,0.49544013807048565
music,da,el,0.4197800084137334
music,da,NB,0.6157191050703136
music,fr,pl,0.5227514755567633
music,fr,hu,0.4631520870388496
music,fr,el,0.4200968635298779
music,fr,NB,0.4524729171825376
music,pl,hu,0.5451973058019005
music,pl,el,0.42433048319636235
music,pl,NB,0.49505198011521895
music,hu,el,0.4261123936858791
music,hu,NB,0.5070347406297622
music,el,NB,0.47665610870565306
occupations,en,de,0.34853021956543634
occupations,en,nl,0.36531513017426337
occupations,en,cs,0.30168284909964477
occupations,en,it,0.3493383257895642
occupations,en,es,0.3308962748961403
occupations,en,PT-PT,0.34227972800570483
occupations,en,ro,0.3859354842783636
occupations,en,da,0.3209342718112068
occupations,en,fr,0.36492619712016
occupations,en,pl,0.30076320047914473
occupations,en,hu,0.24841525416448018
occupations,en,el,0.2976116470177246
occupations,en,NB,0.3257001291049279
occupations,de,nl,0.4983736119544943
occupations,de,cs,0.3783258758355508
occupations,de,it,0.39504582344804223
occupations,de,es,0.36742103602103265
occupations,de,PT-PT,0.33072816330506893
occupations,de,ro,0.3981959051010909
occupations,de,da,0.41787848290054175
occupations,de,fr,0.35734051138060424
occupations,de,pl,0.37542221398026354
occupations,de,hu,0.3311354348122924
occupations,de,el,0.2952439063612337
occupations,de,NB,0.4591883650118945
occupations,nl,cs,0.4067849283356249
occupations,nl,it,0.40438282256767805
occupations,nl,es,0.4041569046322378
occupations,nl,PT-PT,0.35863130072364086
occupations,nl,ro,0.4406931885194269
occupations,nl,da,0.4090017003979852
occupations,nl,fr,0.4051084420452841
occupations,nl,pl,0.37706570315935645
occupations,nl,hu,0.31635619974280965
